property_name,property_type,society,sector,price,pricepersqft,area,areaWithType,bedRoom,bathroom,balcony,address,floorNum,facing,agePossession,nearbyLocations,description,rating,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,Water Purifier,Chimney,Fridge,Washing Machine,Geyser,Dining Table,AC,Modular Kitchen,Fan,Light,Sofa,Bed,Microwave,Exhaust Fan,TV,Wardrobe,Stove,Curtains,furnish_type,luxury_score,area_room_ratio,latitude,longitude
3 Bedroom House for sale in Nagole,house,devi golden leaves villas,nagole,3.15,15765.765765765766,1998.0,Plot area 222(185.62 sq.m.)Built Up area: 3051 sq.yards (2551.02 sq.m.),3.0,3.0,1,"Nagole, Nagole, Hyderabad, Hyderabad",1.0,East,New Property,11.0,"Best in class property available at nagole location in hyderabad and peace full environment all are professional like doctors , advocates etc,.Are living","['Lifestyle4.2 out of 5', 'Safety4.3 out of 5', 'Environment4.1 out of 5', 'Connectivity4.3 out of 5']",,3051.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,666.0,17.3715,78.5695
2 Bedroom House for sale in Nadargul,house,independent,nadargul,0.6,50000.0,120.0,Plot area 120(11.15 sq.m.),2.0,2.0,2,"Nadargul, Hyderabad, Hyderabad",1.0,West,Moderately Old,5.0,"We are proud to be the owners of independent house which is located in nadergul,it is 500mts far to delhi public school ,1km to mvsr college and very near to adibatla.The house is located in peaceful environment.Loan facility available as documents are perfect .","['Lifestyle3.9 out of 5', 'Safety4.1 out of 5', 'Environment4.3 out of 5', 'Connectivity4.1 out of 5']",,120.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.0,60.0,17.2739,78.5487
2 Bedroom House for sale in Boduppal,house,boduppal,boduppal,1.25,8366.800535475235,1494.0,Plot area 166(138.8 sq.m.),2.0,2.0,0,"Boduppal, Hyderabad, Hyderabad",1.0,North,Under Construction,50.0,"Deluxe house for sale @boduppal 
166 sq. Yards north face
Drainage and water facilities available.
Cc road available.","['Lifestyle4.2 out of 5', 'Safety4.2 out of 5', 'Environment4 out of 5', 'Connectivity4.2 out of 5']",,1494.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,747.0,17.4141,78.5791
3 Bedroom House for sale in Hastinapuram,house,independent,hastinapuram,4.0,11111.111111111111,3600.0,Built Up area: 3600 (334.45 sq.m.),3.0,3.0,0,"Hasthinapuram South, Hastinapuram, Hastinapuram, Hyderabad, Hyderabad",1.0,,Undefined,,"3bhk residential house for resale in hasthinapuram south, hastinapuram hasthinapuram south, hastinapuram","['Lifestyle4.3 out of 5', 'Safety4.3 out of 5', 'Environment4.2 out of 5', 'Connectivity4.4 out of 5']",,3600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1200.0,17.3168,78.5513
10 Bedroom House for sale in Ameerpet,house,independent,ameerpet,1.95,113372.09302325582,172.0,Built Up area: 172 (15.98 sq.m.),3.0,8.0,0,"Ameerpet, Nh 9, Ameerpet, Hyderabad, Hyderabad",3.0,,Undefined,,Best in class property available at ameerpet location in hyderabad,"['Lifestyle4.4 out of 5', 'Safety4.2 out of 5', 'Environment3.7 out of 5', 'Connectivity4.5 out of 5']",,172.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.333333333333336,17.4375,78.4482
3 Bedroom House for sale in Shankarpally,house,independent,shankarpally,1.6,6464.646464646465,2475.0,Carpet area: 275 (229.94 sq.m.),3.0,3.0,2,"Shankarpalli Road, Shankarpally, Hyderabad, Hyderabad",2.0,South-East,Undefined,,3bhk villa for resale in shankarpalli road shankarpalli road,"['Lifestyle4 out of 5', 'Safety3.9 out of 5', 'Environment4 out of 5', 'Connectivity4.1 out of 5']",,,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,825.0,17.4551,78.1315
5 Bedroom House for sale in RTC Colony,house,independent,lb nagar,2.8,7777.777777777777,3600.0,Carpet area: 3600 (334.45 sq.m.),5.0,5.0,1,"Rtc Colony-Lb Nagar, Nh 9, RTC Colony, Hyderabad, Hyderabad",1.0,West,Undefined,,"5bhk residential house for resale in rtc colony-Lb nagar, nh 9 rtc colony-Lb nagar, nh 9","['Lifestyle3.8 out of 5', 'Safety3.9 out of 5', 'Environment3.8 out of 5', 'Connectivity4 out of 5']",,,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,,
6 Bedroom House for sale in Amberpet,house,independent,amberpet,1.9,10275.824770146024,1849.0,Built Up area: 1800 (167.23 sq.m.),3.0,6.0,2,"Police Colony-Amberpet, Amberpet, Hyderabad, Hyderabad",2.0,East,Moderately Old,,6bhk residential house for resale in police colony-Amberpet police colony-Amberpet,"['Lifestyle4.1 out of 5', 'Safety4.3 out of 5', 'Environment4 out of 5', 'Connectivity4.3 out of 5']",,1800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,616.3333333333334,17.392,78.5163
4 Bedroom House for sale in Dr AS Rao Nagar,house,independent,dr as rao nagar,2.0,9259.25925925926,2160.0,Built Up area: 2160 (200.67 sq.m.),4.0,4.0,0,"Dr A.S. Rao Nagar, Dr AS Rao Nagar, Secunderabad, Hyderabad",1.0,,Undefined,46.0,4bhk residential house for resale in dr a.S. Rao nagar dr a.S. Rao nagar,"['Lifestyle4.4 out of 5', 'Safety4.3 out of 5', 'Environment4.1 out of 5', 'Connectivity4.3 out of 5']",,2160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,540.0,17.4785,78.5506
3 Bedroom House for sale in Narapally,house,independent,narapally,1.35,7180.851063829788,1880.0,Built Up area: 1880 (174.66 sq.m.),3.0,3.0,0,"Narapally, Narapally, Hyderabad, Hyderabad",1.0,,Undefined,,3bhk villa for resale in narapally narapally,"['Lifestyle3.9 out of 5', 'Safety4.1 out of 5', 'Environment4.3 out of 5', 'Connectivity4.1 out of 5']",,1880.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,626.6666666666666,17.4294,78.6138
3 Bedroom House for sale in Santosh Nagar,house,independent,santosh nagar,2.5,10101.0101010101,2475.0,Built Up area: 275 (229.94 sq.m.),3.0,3.0,2,"Santosh Nagar, Santosh Nagar, Hyderabad, Hyderabad",2.0,East,Undefined,49.0,3bhk residential house for resale in santosh nagar santosh nagar,"['Lifestyle4.2 out of 5', 'Safety4.3 out of 5', 'Environment3.9 out of 5', 'Connectivity4.2 out of 5']",,275.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,825.0,17.3472,78.5083
2 Bedroom House for sale in Kazipally,house,mythri hill view,kazipally,0.9,6329.113924050633,1422.0,Plot area 158(132.11 sq.m.),2.0,2.0,2,"Kazipally, Hyderabad, Hyderabad",,West,New Property,,"Gated community, 2 bhk villa 158.66 sq.Yards / plinth area 1250 sq.Ft, west facing, located in bollaram village. Near to bachupally orr with good sorroundings
Specifications - Woodwork, marble flooring, false ceiling, pooja room, telecom booster
Facilities water bores, security, play / walking area, club house etc",,,1422.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,63.0,711.0,17.5699,78.3487
2 Bedroom House for sale in Peerzadiguda,house,independent,peerzadiguda,0.64,5346.700083542189,1197.0,Plot area 133(111.2 sq.m.),2.0,2.0,1,"1-86/4, Peerzadiguda, Hyderabad, Hyderabad",1.0,West,Old Property,44.0,Property is located just behind aurora college of technology and research institute. 50mt away from petrol bunk. Very near to international and well established schools and also multi speciality hoapitals.,"['Lifestyle4.1 out of 5', 'Safety4.3 out of 5', 'Environment4.1 out of 5', 'Connectivity4.2 out of 5']",,1197.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,598.5,17.3991,78.6098
2 Bedroom House for sale in Shad nagar,house,independent,shad nagar,0.18,12000.0,150.0,Plot area 150(13.94 sq.m.),2.0,2.0,1,"Kishan Nagar, Shad nagar, Hyderabad, Hyderabad",1.0,East,Under Construction,22.0,"Very near to residential houses, near to highway,nrsc backside ,very near to railway station ,and bus stand ,on open plot bank loan available any one intrested call me","['Lifestyle4.2 out of 5', 'Safety4.1 out of 5', 'Environment4.1 out of 5', 'Connectivity4.2 out of 5']",,150.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,75.0,17.0713,78.2059
7 Bedroom House for sale in Chintalkunta,house,fci colony,chintalkunta,3.0,21786.49237472767,1377.0,Plot area 153(127.93 sq.m.),2.0,9.0,3+,"Chintalkunta, Hyderabad, Hyderabad",3.0,,Moderately Old,50.0,"Ground floor parking area with watchman room
1 shop also there","['Lifestyle4.1 out of 5', 'Safety4.1 out of 5', 'Environment4.2 out of 5', 'Connectivity4.1 out of 5']",,1377.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,688.5,17.3339,78.5622
2 Bedroom House for sale in Boduppal,house,independent,boduppal,0.71,9861.111111111111,720.0,Plot area 80(66.89 sq.m.),2.0,3.0,1,"Boduppal, Hyderabad, Hyderabad",1.0,West,New Property,50.0,"Hi
Westface 80sqrds boduppal hyderabad g+1,2bhk new carparking avaible rate 71lakhs negitoble construction with clear title over loan avaible good location near t main road cc roads bore water and manjeera im owner of the hkouse please feel t call m g+1permission rate 75lakhs carparkingb","['Lifestyle4.2 out of 5', 'Safety4.2 out of 5', 'Environment4 out of 5', 'Connectivity4.2 out of 5']",,720.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,43.0,360.0,17.4141,78.5791
4 Bedroom House for sale in TurkaYamjal,house,independent,turkayamjal,1.5,11111.111111111111,1350.0,Plot area 1350(125.42 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.),4.0,4.0,2,"P-95, TurkaYamjal, Hyderabad, Hyderabad",3.0,West,Relatively New,,"Recently constructed ,good maintenance, car parking ,good ventilation,lighting , good flooring","['Lifestyle4 out of 5', 'Safety4.1 out of 5', 'Environment4.3 out of 5', 'Connectivity4.1 out of 5']",,3000.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,337.5,17.2714,78.5781
6 Bedroom House for sale in Chintal,house,independent,chintal,2.8,12802.926383173295,2187.0,Plot area 243(203.18 sq.m.),6.0,7.0,2,"49-503, Chintal, Hyderabad, Hyderabad",2.0,North,Relatively New,50.0,"One of the most prominent and resourceful localities, hyderabad provides the residents with a subtle lifestyle along with all the modern day amenities.Configuration of the property:Constructed on a built up area of 243 square yards., the house has ground and two floors which have been divided into 6 bedrooms, 7 bathrooms, 3 halls and 2 balconys. The house has a superior construction and comes with a dedicated study room. The residents can enjoy the serene beauty of the surroundings and the clear sky.Furnishings and amenities:Customized dining hall, granite platform, doors with a theme of woodwork colour, modular kitchen and lights, fans and bathroom fixtures. Kitchen is fully granite with a quartz material which is more strong n durable than granite.Designed and constructed to fit modern lifestyle, the complex is equipped with extravagant amenities like swimming pool, and cctv cameras along with 2 covered car parking. Locality details:The property is situated close to all the basic amenities like atm, banks schools, hospitals, market areas and transport facilities.1. Narayana school and dehli public school: 1kmNear by suchitra 44 highway only 1 kmContact the owner for further details.","['Lifestyle4.1 out of 5', 'Safety4.3 out of 5', 'Environment4 out of 5', 'Connectivity4.4 out of 5']",,2187.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,364.5,17.5162,78.4496
2 Bedroom House for sale in Badangpet,house,independent,badangpet,0.6,5012.5313283208025,1197.0,Plot area 133(111.2 sq.m.),2.0,2.0,1,"Badangpet, Hyderabad, Hyderabad",0.0,North,Old Property,12.0,It's an independent house road side having two roads. Near to main road.All legal documents available. Contact genuine buyers only.,"['Lifestyle4 out of 5', 'Safety4.3 out of 5', 'Environment4.2 out of 5', 'Connectivity4.2 out of 5']",,1197.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.5,17.3053,78.5253
12 Bedroom House for sale in East Marredpally,house,independent,east marredpally,9.5,15079.36507936508,6300.0,Plot area 585.29Built Up area: 650.32 sq.m.,12.0,10.0,3+,"East Marredpally, Secunderabad, Hyderabad",2.0,,Old Property,50.0,"A 700 square yards semi commercial property very close to the tukaram gate main road up for sale. Two side road plot (North/south) with an old house bearing 5 portions and a huge car parking. Surrounded by apartments and gated community villa projects. Suitable for schools, colleges, hospitals, supermarkets, godowns etc. Building can be kept as is or can be dismantled to build apartments. Asking price is based off land value only. Clear title with single owner since 45 years. Builders can also contact for outright purchase.","['Lifestyle4.1 out of 5', 'Safety4.1 out of 5', 'Environment4.1 out of 5', 'Connectivity4.4 out of 5']",,650.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,17.4476,78.5137
2 Bedroom House for sale in Nagole,house,indu aranya pallavi,nagole,1.15,10473.588342440802,1098.0,Plot area 122(102.01 sq.m.),2.0,2.0,1,"Nagole, Hyderabad, Hyderabad",1.0,West,Old Property,50.0,"Near by bandlaguda depot,near by petrol pump,near by banks, shoping, 100meter distance from 120feet road, nearby srichaitanya school,well developed area","['Lifestyle4.2 out of 5', 'Safety4.3 out of 5', 'Environment4.1 out of 5', 'Connectivity4.3 out of 5']",,1098.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,549.0,17.3715,78.5695
5 Bedroom House for sale in Meerpet,house,independent,meerpet,2.45,12661.498708010336,1935.0,Plot area 215(179.77 sq.m.),5.0,5.0,1,"Meerpet, Hyderabad, Hyderabad",1.0,North-West,New Property,50.0,Newly constructed corner plot house available with balcony and 2 car parkings space. Very spacious with elegant elevation. Ground floor with 2bhk 1st gloor with 3bhk.,"['Lifestyle4 out of 5', 'Safety4.1 out of 5', 'Environment4 out of 5', 'Connectivity4.2 out of 5']",,1935.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,22.0,387.0,17.3228,78.528
5 Bedroom House for sale in Sanath Nagar,house,sanath nagar srt colony,sanath nagar,3.5,21604.938271604937,1620.0,Plot area 180(150.5 sq.m.),5.0,3.0,0,"Sanath Nagar, Hyderabad, Hyderabad",0.0,South-East,Under Construction,50.0,Urgently sale of plot at sanath nagar srt colony main road beside renova neelima hospital and pista house interested persons contact asap.,"['Lifestyle4.1 out of 5', 'Safety4.2 out of 5', 'Environment4 out of 5', 'Connectivity4.3 out of 5']",,1620.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,17.4563,78.4439
4 Bedroom House for sale in Hasmatpet,house,independent,hasmatpet,1.2,7272.727272727273,1650.0,Carpet area: 1650 (153.29 sq.m.),4.0,2.0,0,"Hasmatpet, Secunderabad, Hyderabad",1.0,East,Old Property,50.0,Interested to sell independent house/villa.Placed at hasmatpet.Nice unfurnished enhancing decorit has spacious 4 bedrooms and 2 bathrooms. .Want to sell it for rs 12000000.It is a 10  years old property construction,"['Lifestyle3.7 out of 5', 'Safety3.5 out of 5', 'Environment3.5 out of 5', 'Connectivity3.6 out of 5']",,,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.5,17.4734,78.4872
4 Bedroom House for sale in Old Alwal,house,independent,old alwal,2.3,17267.267267267267,1332.0,Plot area 150(125.42 sq.m.)Built Up area: 150 sq.yards (125.42 sq.m.)Carpet area: 148 sq.yards (123.75 sq.m.),4.0,4.0,2,,2.0,East,Moderately Old,50.0,Its g 1 independent house. East face and south east corner house. No brokers please,"['Lifestyle4.2 out of 5', 'Safety4.3 out of 5', 'Environment4.3 out of 5', 'Connectivity4.3 out of 5']",,150.0,148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,333.0,17.5054,78.5015
4 Bedroom House for sale in Kompally,house,saket bhu sattva,kompally,2.75,11652.542372881357,2360.0,Plot area 267(223.25 sq.m.),4.0,5.0,1,"Villa No.83 Saket Bhu Sattva Phase -2 501401, Kompally, Secunderabad, Hyderabad",2.0,East,Under Construction,11.0,"The villa is located in 75 acres integrated township featuring state of an art clubhouse, a rejuvenating swimming pool, and ample open spaces which makes it a perfect dream family home for you.","['Lifestyle4.4 out of 5', 'Safety4.3 out of 5', 'Environment4.3 out of 5', 'Connectivity4.4 out of 5']",,2403.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,590.0,17.5366,78.4845
2 Bedroom House for sale in Yellamma Banda,house,air force colony,yellamma banda,0.7,6250.0,1120.0,Plot area 1200(111.48 sq.m.),2.0,2.0,0,"Yellamma Banda, Hyderabad, Hyderabad",1.0,,Relatively New,50.0,"I have a house/villa available for sale in kukatpally, hyderabad. Available at price of rs 75 lacs. It has plot area of 1200 sq ft. It has 2 bhk, 2 bathroom, balcony.It is a freehold property","['Lifestyle3.8 out of 5', 'Safety3.6 out of 5', 'Environment3.7 out of 5', 'Connectivity4.1 out of 5']",,1200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,17.5123,78.4084
4 Bedroom House for sale in RL Nagar,house,independent,rl nagar,0.95,9509.50950950951,999.0,Plot area 111(92.81 sq.m.),2.0,4.0,1,"Plot127, RL Nagar, Secunderabad, Hyderabad",2.0,East,Relatively New,16.0,500 meters from rampally main road with in 1 km schools colleges hospitals temples super markets and it is a gated community with 5 houses main gate and comman parking area 140 yards bore water +drinking water street lights drinage system done east facing 111yards g+1,"['Lifestyle4.1 out of 5', 'Safety4 out of 5', 'Environment4.2 out of 5', 'Connectivity4.2 out of 5']",,999.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,499.5,17.4751,78.6252
4 Bedroom House for sale in Deepthisri Nagar,house,independent,deepthisri nagar,4.25,15740.74074074074,2700.0,Plot area 2700(250.84 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,3.0,2,"Deepthisri Nagar, Hyderabad, Hyderabad",2.0,East,Old Property,49.0,"East facing prime property located in a prime area. Close to market, clinics & school.","['Lifestyle4.1 out of 5', 'Safety4.2 out of 5', 'Environment3.8 out of 5', 'Connectivity4 out of 5']",,,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,675.0,17.5016,78.338
4 Bedroom House for sale in Ghatkesar,house,bricks n stones haven villa,ghatkesar,1.3,6749.740394600208,1926.0,Plot area 1926(178.93 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.),4.0,5.0,1,"Villa No. 32, Ghatkesar, Hyderabad, Hyderabad",2.0,,Moderately Old,6.0,"I am looking for buyer to purchase house/villa available for sale in ghatkesar, hyderabad. Available at price of rs 1.3 crores. It has plot area of 1926 sq ft. It has 4 bhk, 5 bathroom, 1 balcony.It is a freehold property","['Lifestyle4 out of 5', 'Safety4.1 out of 5', 'Environment4.2 out of 5', 'Connectivity4.2 out of 5']",,2600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.5,17.4511,78.681
2 Bedroom House for sale in Gurram Guda,house,independent,gurram guda,0.9,5110.732538330494,1761.0,Built Up area: 1800 (167.23 sq.m.),2.0,2.0,1,"Gurram Guda, Hyderabad, Gurram Guda, Hyderabad, Hyderabad",1.0,,Moderately Old,3.0,"2 bhk independent house for sale in hyderabad. This property is in gurram guda, which is a coveted investment location. This tastefully designed 2 bhk unit is among hyderabads best properties. No brokerage to be paid for this property. This 2 bhk property is posted directly by owner. Contact now for more details. The price of the independent house is rs 92.0 l. It is best suited for all kinds of families. Because this property is spacious, with a built-Up area of 1800 square feet. It has 2 bathroom and 2 bedrooms. Some of the very well-Known and reputed speciality hospitals like bhrungi hospitals, ic health centre, and sri sai hospital are just a walk away from this location gurram guda, hyderabad","['Lifestyle3.9 out of 5', 'Safety4 out of 5', 'Environment4.4 out of 5', 'Connectivity3.8 out of 5']",,1800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,880.5,17.2945,78.5665
3 Bedroom House for sale in Yapral,house,independent,yapral,2.8,8641.975308641975,3240.0,Plot area 360(301.01 sq.m.)Built Up area: 2800 sq.yards (2341.16 sq.m.),3.0,3.0,0,"20/21, Vk Enclave, Yapral, Secunderabad, Yapral, Secunderabad, Hyderabad",2.0,North-East,Moderately Old,49.0,"3bhk residential house for resale in sainikpuri 20/21, vk enclave, yapral, secunderabad","['Lifestyle4 out of 5', 'Safety3.9 out of 5', 'Environment3.9 out of 5', 'Connectivity3.9 out of 5']",,2800.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,14.0,1080.0,17.506,78.533
2 Bedroom House for sale in Nagaram Village,house,"teachers colony, nagaram",nagaram village,0.85,7555.555555555556,1125.0,Plot area 125(104.52 sq.m.),2.0,2.0,1,"Nagaram Village, Secunderabad, Hyderabad",0.0,West,New Property,26.0,Very new 2bhk independent house for sale in a prime location. Near to the main road 100-150 metres. Plenty of drinking water along with ground water. Minimum of 10k rental income. West facing.,"['Lifestyle3.7 out of 5', 'Safety3.9 out of 5', 'Environment3.9 out of 5', 'Connectivity3.8 out of 5']",,1125.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,562.5,17.4853,78.6099
4 Bedroom House for sale in Almas guda,house,gmrc arcade,almas guda,1.38,8363.636363636362,1650.0,Plot area 1650(153.29 sq.m.),4.0,4.0,3,"Almas guda, Hyderabad, Hyderabad",2.0,West,New Property,20.0,"Newly constructed house for sale at new madhuranagar, almasguda near arka international school. 173 square yards g+1, west face. House was constructed by own not a builder. We can park 2 cars and 3 bike s in parking area. Due to my job transfer i want to sell the property. Genuine customer's only contact me.","['Lifestyle3.9 out of 5', 'Safety3.9 out of 5', 'Environment4.2 out of 5', 'Connectivity4 out of 5']",,1650.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,7.0,412.5,17.3125,78.5363
